id,zip
127821,91942
127832,92008
127847,92108
127851,92078
127887,92064
127908,92109
127909,92109
127924,92026
127925,92123
127930,92029
127935,92124
127938,92071
127959,92130
128039,92101
128065,92008
128080,92029
128082,92029
128086,91914
128103,92108
128134,92101
128139,92025
128164,92065
128172,92037
128176,92110
128190,92071
128191,92008
128208,92105
128213,92078
128226,92128
128244,92110
128252,92108
128255,92101
128263,92123
128312,92129
128321,92008
128322,92102
128333,92071
128348,92101
128354,92111
128375,92081
128402,92173
128415,92126
128442,92123
128445,92109
128464,92111
128476,92123
128516,92025
128526,92154
128528,92109
128538,92101
128540,92154
128547,92056
128561,92173
128567,91913
128576,91913
128584,91950
128613,92008
128626,92101
128631,92008
128639,92064
128647,92131
128671,92114
128681,91950
128714,92009
128723,92122
128762,92054
128771,91942
128781,92121
128784,92037
128796,92127
128806,92020
128827,91950
128842,92111
128901,91910
128903,92123
128925,92101
128956,91911
128974,92117
128985,92154
129002,92008
129013,92111
129041,92104
129042,92102
129045,92102
129057,91932
129065,92011
129068,92024
129080,92120
129101,92154
129138,91942
129143,91915
129155,91911
129171,92025
129213,92027
129261,91950
129292,92024
129303,92108
129304,92123
129305,92154
129307,92037
129319,92101
129321,92102
129323,92115
129341,92064
129352,92101
129354,92110
129357,92123
129358,91911
129380,92126
129385,92009
129387,92020
129389,92020
129412,92126
129418,91911
129421,92124
129435,92029
129436,91902
129464,92113
129488,92103
129489,91945
129490,92121
129496,91977
129497,91950
129498,92029
129512,91911
129514,92140
129520,92008
129534,92113
129549,92134
129552,92154
129669,92115
129693,92037
129707,92130
129712,92104
129732,92054
129733,92037
129758,92126
129788,92078
129803,92101
129812,92065
129826,92064
129843,92126
129844,92075
129853,91911
129854,92101
129863,91932
129872,92110
129891,92126
129904,92108
129915,92173
129923,92067
129928,92109
129963,91911
129979,92071
130013,92011
130026,91910
130048,92154
130064,92108
130096,92014
130114,92117
130118,92111
130136,92020
130139,92075
130145,92118
130174,92064
130176,92119
130178,92121
130183,92009
130190,92025
130192,92111
130222,92081
130235,92111
130237,92101
130242,92126
130252,92110
130253,92101
130255,92020
130256,92020
130257,92104
130259,92101
130264,91950
130289,92024
130301,92024
130302,92110
130369,92123
130373,91911
130432,92129
130462,92101
130468,91911
130469,92173
130483,92109
130489,91942
130491,92104
130515,91942
130560,92009
130566,91932
130576,92020
130598,92120
130599,92111
130621,92116
130637,91950
130657,92078
130696,92111
130701,92139
130717,92071
130724,92121
130727,92126
130744,92154
130788,91911
130792,92127
130802,92104
130826,92014
130827,92078
130856,92122
130870,92109
130873,92126
130883,91911
130887,92114
130921,92109
130985,92126
130992,92127
130994,92101
130995,92115
131020,92117
131049,92020
131061,92025
131103,92065
131162,92101
131163,92102
131171,91915
131178,91915
131189,91950
131217,92101
131225,92064
131226,92111
131244,92020
131264,92037
131265,91910
131271,92103
131344,91913
131346,92103
131360,92111
131390,92101
131409,92064
131416,92126
131424,92054
131430,92106
131431,92154
131437,92121
131456,92107
131469,91945
131512,92111
131513,92064
131514,92011
131515,92011
131518,92078
131538,92025
131539,92024
131552,92024
131562,92108
131563,92020
131567,92126
131586,92103
131683,91911
131686,92110
131712,92103
131720,92109
131725,92104
131738,92111
131739,92110
131755,92108
131756,92064
131757,91945
131774,92173
131789,92009
131791,92071
131815,92105
131818,92075
131826,92071
131831,92118
131848,92056
131852,91942
131856,91977
131858,92008
131877,91950
131883,91910
131948,92056
131951,92108
131982,92106
131995,92011
131996,92025
132015,91942
132016,92025
132042,92024
132076,92078
132077,92008
132088,92105
132092,92064
132095,92064
132097,92054
132129,92025
132131,92011
132133,91911
132134,92105
132147,92081
132149,92105
132174,92105
132201,92101
132222,92130
132228,92111
132229,92111
132244,92111
132249,92111
132262,92121
132315,92037
132333,91942
132338,92056
132343,92024
132404,92025
132448,92024
132484,92075
132531,92120
132538,92121
132565,92071
132567,92071
132578,92109
132585,91945
132587,92115
132593,91977
132640,92113
132646,92103
132647,91950
132658,92130
132662,92128
132715,91945
132717,92020
132735,92071
132746,92113
132751,92037
132752,92108
132754,92008
132759,92008
132762,91977
132834,92101
132847,92020
132851,92121
132907,92106
132956,91911
132971,92122
132980,92104
133000,92037
133012,92115
133016,92054
133024,92065
133042,92101
133058,92122
133060,92009
133085,91950
133122,92121
133136,92108
133143,92025
133151,92173
133162,92131
133178,91942
133185,92054
133191,92008
133203,91945
133208,92025
133213,92104
133225,92110
133283,92117
133284,92109
133289,92106
133295,92122
133302,92101
133305,92008
133321,92056
133370,92056
133389,91910
133428,92122
133429,92116
133432,92121
133451,92108
133478,91915
133494,92126
133512,92111
133535,92126
133559,92117
133560,92101
133561,92108
133571,91942
133574,92154
133610,92111
133649,92071
133656,92071
133666,92071
133672,92111
133693,92027
133694,92027
133704,92154
133710,91902
133733,91910
133752,92106
133792,92064
133793,92101
133796,92111
133832,92101
133848,92127
133865,92123
133873,92115
133874,92110
133930,92014
133950,91932
133964,92008
133965,91910
133970,92122
133977,92130
133990,92020
133991,92027
134018,92126
134045,92121
134048,92115
134049,91945
134055,91942
134070,92123
134075,92111
134088,92025
134119,92120
134162,91932
134168,91902
134186,92024
134216,92121
134219,92078
134223,92122
134240,92101
134254,92130
134257,92121
134263,92101
134266,92116
134304,92127
134309,92121
134314,92122
134330,92101
134349,92130
134351,92121
134359,92101
134381,92025
134419,91945
134424,92101
134434,92010
134448,92101
134463,92009
134484,92154
134523,91950
134545,92120
134546,92106
134568,92122
134577,92071
134578,92126
134584,92104
134595,91910
134617,92121
134631,92101
134634,92008
134642,92078
134679,92103
134690,92116
134693,92102
134702,92020
134707,92121
134743,92126
134765,92129
134780,92129
134827,91945
134842,92054
134843,91950
134851,92020
134878,92107
134887,92101
134910,92114
134934,92029
134942,91915
134971,91950
134976,92105
134977,92020
135006,91950
135021,92126
135028,92009
135030,91950
135041,92123
135055,92009
135096,92126
135103,92126
135112,92121
135125,92054
135218,92103
135223,92117
135272,92127
135283,92101
135322,92024
135333,92037
135364,92064
135377,92106
135383,92081
135384,92122
135401,92122
135402,92123
135406,92024
135407,92020
135408,91911
135416,92102
135433,92109
135461,91942
135462,92101
135469,91910
135470,91950
135480,92126
135488,91902
135502,92127
135509,92103
135510,92139
135525,92103
135556,92025
135568,92027
135575,92128
135579,92126
135580,92129
135586,92008
135588,92128
135614,91942
135618,92025
135648,92101
135650,92123
135662,91942
135679,92078
135689,92101
135697,91911
135705,92103
135708,92126
135740,91977
135750,91942
135755,92037
135757,92026
135806,92114
135816,92029
135819,92081
135820,92103
135825,92056
135843,92121
135875,91910
135879,92106
135887,92123
135889,92101
135896,92116
135909,92009
135937,92101
135946,92101
135963,92020
136014,92101
136018,92109
136035,92139
136063,92037
136122,92118
136135,92020
136181,92024
136195,91911
136198,92108
136215,92130
136227,92111
136239,92024
136258,92109
136285,92071
136293,92037
136309,92117
136316,92024
136318,92103
136324,92024
136339,92054
136359,92102
136363,92109
136392,92101
136421,92029
136450,92126
136454,92037
136455,92008
136461,92121
136483,92020
136484,92121
136501,92024
136505,91932
136511,92110
136522,92113
136543,92154
136551,92024
136568,91910
136583,92071
136590,92009
136617,92130
136623,92054
136633,92025
136642,92008
136679,92020
136680,91910
136714,92010
136735,92101
136746,92101
136757,92128
136774,92173
136776,92103
136786,91910
136789,92122
136794,91910
136796,91950
136814,92124
136824,92121
136832,92065
136857,92124
136879,92154
136883,91910
136886,92130
136914,92101
136919,92116
136920,92054
136921,92101
136927,92065
136928,92027
136937,92121
136942,91910
136961,92117
136966,92027
136987,91910
137012,92037
137014,91942
137033,92104
137045,92122
137054,92145
137059,92056
137076,92113
137078,92111
137080,92020
137110,92078
137131,92120
137159,92078
137160,92123
137178,91942
137191,92122
137197,92104
137202,92106
137206,92064
137209,92110
137221,92116
137233,92109
137254,92126
137259,92122
137268,92065
137298,92020
137300,92009
137324,92122
137367,92101
137388,91915
137403,92075
137422,91910
137431,92123
137432,92106
137433,92101
137435,92130
137436,92109
137446,92108
137465,91910
137480,92020
137496,92026
137514,92108
137526,92075
137545,92131
137633,92101
137689,92154
137701,91942
137720,91911
137725,92009
137737,92101
137741,92115
137757,92008
137762,91914
137766,92008
137777,92173
137796,92102
137799,92054
137924,92128
137926,92129
137981,92121
137986,92103
137994,92111
138023,92078
138032,91977
138070,92054
138117,92071
138119,91910
138166,92117
138183,92010
138190,92037
138191,92110
138216,92024
138228,92120
138235,92056
138242,91910
138252,92109
138254,92075
138267,92037
138268,92154
138287,92115
138297,92014
138305,91945
138310,92101
138316,92121
138328,92115
138347,92116
138350,92024
138365,91911
138366,92065
138379,91910
138403,92025
138406,92037
138433,92075
138444,92025
138458,92101
138459,92056
138479,92029
138499,92025
138503,92078
138521,92008
138547,92120
138551,92108
138577,92105
138580,92110
138581,92122
138593,92110
138595,92108
138596,92118
138599,92081
138698,92117
138700,92081
138710,91913
138711,92154
138713,92106
138714,91915
138724,92123
138733,92120
138804,92054
138805,92154
138806,92103
138809,92101
138823,92110
138825,92020
138839,92121
138844,92037
138847,92116
138876,92113
138880,92020
138888,92109
138904,92104
138922,92126
138923,92109
138949,92020
138951,92037
138960,91942
138966,91942
138978,92173
138988,92071
139004,92103
139017,92126
139031,92102
139050,92129
139056,92101
139070,91910
139080,92024
139096,91910
139105,92101
139117,92110
139120,92121
139125,91950
139126,91942
139170,92104
139208,92154
139222,92056
139226,92128
139241,92123
139250,92009
139251,92123
139255,92135
139262,92078
139266,92154
139274,92009
139295,92056
139313,92065
139318,91942
139327,91910
139342,92110
139344,92109
139355,92026
139383,92081
139403,92120
139410,92120
139414,92115
139434,92078
139472,92101
139498,92129
139541,92020
139552,92126
139554,91950
139556,92101
139561,92106
139574,92064
139594,92026
139598,92110
139604,92010
139654,92120
139670,91911
139707,92024
139718,92020
139723,92037
139731,92008
139734,92122
139755,92020
139756,92029
139759,91950
139777,92065
139780,92101
139804,92054
139815,92101
139824,91945
139845,92054
139849,92054
139860,92101
139882,91942
139885,92020
139919,92101
139942,92024
139946,92110
139948,92108
139955,92101
139975,91911
139990,92109
139992,92024
140008,92037
140028,91911
140033,92120
140034,91942
140035,92071
140054,92123
140080,92173
140092,92130
140113,91911
140115,92029
140116,92103
140130,92128
140131,92103
140133,92065
140139,92117
140144,92114
140152,92101
140159,92101
140167,92056
140178,91950
140209,92115
140212,91910
140215,92056
140219,92106
140249,92123
140260,91910
140265,91910
140277,92027
140279,92081
140334,92173
140353,92121
140363,92122
140376,92111
140380,91911
140388,92121
140406,92105
140407,92130
140412,92108
140418,92108
140426,92024
140427,92122
140433,92109
140437,92011
140450,92111
140451,92103
140459,92110
140461,92129
140462,91932
140477,92008
140482,92110
140491,92123
140498,92103
140499,92009
140511,92064
140518,91950
140520,92025
140526,92120
140544,91945
140566,92101
140595,92107
140604,92108
140609,92026
140617,92154
140632,92154
140643,92024
140661,91942
140667,92111
140672,92010
140678,91942
140684,92103
140699,92114
140714,92154
140731,92131
140744,92113
140765,92101
140767,92121
140771,92115
140778,92110
140782,91977
140784,92020
140786,92109
140788,92109
140789,92118
140794,92064
140814,92008
140821,92122
140848,92081
140862,92101
140904,92101
140908,92127
140920,92105
140934,92121
140957,92078
140984,92121
141004,92111
141006,91942
141007,92054
141008,92127
141016,92101
141046,92020
141070,92020
141088,91950
141115,92111
141119,92024
141122,92054
141167,92117
141170,92105
141187,92108
141202,92101
141203,92081
141221,92009
141232,92102
141270,92029
141272,92025
141290,92111
141297,92071
141304,92106
141350,92008
141360,92111
141387,92121
141406,92064
141417,91915
141420,92117
141424,92111
141454,92131
141490,92101
141532,92131
141553,91950
141554,92008
141586,91977
141592,92037
141625,92020
141647,92037
141660,92109
141664,92081
141666,92027
141671,92154
141684,92131
141700,92126
141705,92024
141710,92115
141713,92104
141714,92029
141721,92071
141724,92106
141733,92107
141754,92173
141799,91910
141800,92078
141812,91950
141841,92101
141843,92103
141854,92101
141880,92121
141883,92101
141889,91942
141897,92008
141918,92064
141928,92126
141936,92111
141957,92029
141960,91950
141993,92025
142008,92056
142009,92108
142022,92081
142028,92115
142030,92056
142034,92104
142037,91910
142038,92054
142069,92131
142070,92037
142073,92101
142090,92102
142112,92108
142140,91942
142218,92065
142222,92154
142225,92128
142232,92014
142268,91911
142287,92065
142290,92020
142297,92114
142298,92121
142306,92109
142320,92107
142333,92123
142364,92009
142368,92008
142374,92064
142444,91950
142446,92126
142448,92103
142461,91942
142462,92115
142481,92108
142525,92009
142532,91910
142541,91910
142542,92105
142557,92111
142560,91977
142561,92122
142567,92128
142591,92101
142605,92037
142630,92105
142658,92127
142662,92010
142663,92106
142677,92064
142692,92101
142693,92109
142694,91977
142700,92010
142749,92109
142754,92116
142772,92116
142809,92127
142827,92101
142828,92108
142829,92121
142852,92054
142853,91914
142878,91950
142882,92101
142884,92121
142897,91942
142898,91942
142899,91942
142908,92110
142933,91910
142945,92121
142960,92130
142972,92037
143019,92065
143047,92154
143072,92121
143074,92122
143090,92102
143096,92126
143108,92127
143114,92126
143115,92128
143124,92105
143152,92014
143153,92065
143155,92114
143156,92118
143158,92107
143164,92110
143168,92054
143202,91911
143204,91950
143215,92121
143218,92008
143225,92101
143226,92131
143229,92106
143234,92103
143267,92115
143279,92008
143283,92118
143297,92128
143300,92054
143313,92108
143331,91945
143337,92105
143349,92111
143371,92037
143398,92104
143411,92014
143424,92110
143433,91950
143434,91950
143438,92008
143440,92107
143441,92124
143461,91914
143472,92024
143475,92122
143491,92103
143498,92121
143501,91914
143517,91950
143532,92107
143535,92109
143550,91913
143570,92126
143585,91977
143599,92107
143613,92081
143623,92081
143632,92124
143638,92115
143691,92123
143717,92054
143722,92008
143736,92121
143752,92065
143761,92108
143769,92120
143789,91942
143796,92115
143815,92020
143839,92111
143845,92054
143848,92105
143856,92128
143877,92131
143902,92025
143906,91914
143929,92109
143961,92116
143971,92108
143972,91942
143974,92011
143985,92078
143987,92101
143996,92024
143997,91942
143998,92008
143999,91910
144022,92101
144023,92131
144042,92008
144064,92121
144065,92071
144072,91942
144083,92056
144100,92108
144138,92109
144152,91911
144171,92130
144188,92122
144212,92081
144217,92111
144225,91915
144226,91914
144231,92103
144243,92101
144261,92109
144268,92118
144270,92054
144291,92008
144301,92103
144317,92026
144325,92081
144329,92108
144378,92114
144408,92111
144415,92071
144434,92131
144466,91977
144474,92056
144479,92116
144491,92008
144512,92081
144523,92075
144552,92111
144572,92128
144592,92104
144595,92108
144596,92111
144597,92117
144624,92120
144625,91942
144667,92120
144669,92029
144670,92108
144685,92110
144714,92126
144718,92101
144735,92119
144764,91911
144768,92037
144769,91911
144810,92123
144812,92102
144820,92024
144829,92109
144834,92110
144852,92078
144854,91945
144872,92101
144881,92025
144889,92071
144912,92154
144955,92065
144964,92111
144984,91915
144997,92025
144999,92128
145007,92130
145023,92106
145034,92026
145039,92071
145040,91977
145044,92065
145050,92056
145054,92037
145080,92104
145088,92111
145097,92054
145105,92020
145106,92131
145156,92116
145168,92101
145172,92025
145174,92014
145177,92078
145180,92024
145187,92103
145212,92108
145214,92064
145219,92008
145233,92103
145238,92056
145243,92173
145245,91942
145247,92008
145252,92009
145259,92027
145260,92020
145268,92106
145271,92011
145275,92111
145346,91950
145365,92118
145399,92115
145421,92101
145431,92108
145432,92108
145446,92106
145452,92106
145457,92115
145464,91977
145466,92128
145519,92139
145520,92054
145521,92075
145530,92121
145550,92101
145555,92107
145561,92103
145567,92110
145604,91942
145633,92026
145644,92078
145676,92111
145677,92173
145687,92111
145705,92130
145710,92108
145717,92078
145720,91910
145782,92024
145792,92117
145798,92025
145815,91942
145820,92025
145834,92122
145835,92101
145864,92064
145879,92122
145884,92173
145912,92130
145932,92121
145936,92011
145940,92122
145956,92101
145975,92075
146001,92054
146027,92110
146030,91910
146035,92154
146054,92118
146064,91942
146074,92037
146087,91910
146089,92126
146095,92103
146107,92121
146124,92123
146127,92108
146128,92126
146130,92117
146131,92109
146137,92105
146138,92101
146159,92014
146160,92026
146162,92120
146183,92109
146185,92109
146189,91910
146196,92126
146203,92120
146212,92008
146238,92056
146250,91977
146252,92126
146277,92130
146293,92123
146296,92075
146302,92056
146303,92009
146308,92101
146327,92110
146352,91932
146353,92154
146356,92110
146357,92103
146361,92115
146376,92024
146392,92106
146413,92111
146436,92128
146483,91932
146506,92121
146520,92121
146531,92037
146537,92020
146539,91942
146548,92065
146549,92065
146572,91910
146588,92103
146589,92117
146591,92104
146593,91977
146637,92123
146672,92110
146673,91913
146703,92115
146705,92081
146743,92109
146745,92104
146746,92121
146773,91910
146792,92124
146801,92037
146815,92111
146867,92014
146870,92120
146873,91950
146903,92105
146911,92109
146944,92020
146956,92037
146958,92105
146967,92173
146985,92075
147003,92054
147019,91915
147020,92020
147044,92037
147065,92054
147071,92101
147094,92111
147099,92054
147112,91911
147120,92101
147137,92110
147138,92111
147140,92105
147158,92025
147174,92127
147181,92104
147253,92102
147276,92106
147287,92065
147297,92037
147316,92075
147317,92037
147331,92154
147333,92154
147336,92121
147348,92106
147366,92154
147367,92037
147373,92111
147375,92103
147396,92020
147398,92123
147451,92154
147488,92101
147510,92025
147513,92101
147514,92101
147530,92024
147563,91910
147566,92113
147567,92111
147588,92064
147608,91910
147619,92104
147659,92110
147675,92111
147676,92109
147681,92154
147700,92101
147739,92101
147748,92025
147750,92120
147766,92129
147789,92025
147793,92027
147798,92065
147806,92115
147813,91910
147819,92154
147842,92009
147850,92071
147860,92109
147870,92154
147913,92101
147923,92131
147931,92024
147932,92115
147944,92024
147962,92101
147963,91911
147964,92154
148009,92054
148016,92105
148017,92105
148025,92027
148027,92154
148030,92020
148038,91942
148072,92109
148085,92064
148096,92064
148100,92101
148129,92020
148131,92054
148151,92101
148186,92106
148191,92101
148192,92037
148218,92110
148236,91945
148239,92110
148246,92101
148248,92029
148259,92111
148260,92111
148261,92121
148263,91915
148268,92154
148297,92020
148299,92071
148301,92054
148323,92101
148332,91942
148350,92173
148359,91977
148363,91977
148380,91945
148419,92123
148428,92056
148446,92071
148449,91950
148476,92065
148483,91911
148485,92103
148506,92110
148547,92111
148549,92123
148602,92173
148620,92113
148645,92115
148668,92117
148685,92078
148694,92064
148727,92109
148729,92024
148754,92104
148779,92025
148790,92008
148792,92024
148795,92128
148810,92024
148826,92113
148827,92105
148840,91932
148851,92065
148852,91942
148853,92071
148871,91942
148877,92154
148891,92126
148895,92101
148898,92111
148901,91910
148908,92104
148916,92025
148917,92111
148921,92103
148924,91932
148957,92064
148958,92110
148959,92101
148960,92131
148969,92102
148985,92054
148986,92024
149010,92101
149017,92101
149027,92110
149044,92101
149053,92008
149054,92103
149055,92103
149056,92126
149079,92118
149145,92109
149156,92102
149162,92123
149193,92126
149197,92107
149228,92037
149234,92123
149238,92117
149243,92106
149249,92128
149265,92081
149280,92054
149292,92102
149294,92113
149295,92118
149296,91910
149336,92078
149338,92025
149343,92110
149346,92054
149351,92103
149360,92037
149367,92103
149387,92110
149396,92081
149398,92024
149434,92081
149439,92173
149478,92064
149479,92025
149490,92117
149501,92065
149563,91911
149567,92121
149615,91911
149623,91942
149629,92118
149683,92024
149701,91913
149719,92120
149746,92121
149756,92056
149757,92115
149771,91913
149774,91950
149784,92104
149795,92111
149805,92107
149806,92117
149825,92107
149855,92120
149875,92037
149932,92106
149938,92111
149970,92108
150032,92126
150053,92117
150066,92126
150068,92037
150069,92122
150070,92111
150072,92111
150102,91977
150136,92113
150159,92054
150189,92071
150192,92008
150203,92111
150207,92119
150208,92071
150235,92106
150243,92101
150256,91910
150257,91942
150303,92065
150327,92106
150340,92111
150347,92127
150349,92064
150375,92106
150386,92101
150399,92101
150408,92123
150435,91942
150438,92025
150444,92101
150463,92110
150466,92128
150501,92154
150511,92128
150519,92026
150520,92026
150530,92108
150544,92101
150545,92101
150567,92116
150588,92101
150604,92173
150605,92111
150607,92107
150609,92026
150618,91945
150619,92104
150628,92024
150640,92118
150643,91911
150645,92008
150655,92025
150657,92025
150663,92154
150681,92105
150705,92121
150751,92111
150780,92101
150793,92122
150812,92101
150836,92104
150856,92121
150860,92120
150874,92104
150881,92128
150882,92121
150901,92173
150904,92101
150910,92101
150937,92121
150939,92101
150964,92104
150967,92128
150968,92121
150991,92173
151004,92108
151047,92108
151049,92104
151052,92106
151058,92054
151070,91910
151094,92056
151102,92117
151111,91942
151130,92109
151132,92020
151155,92126
151157,92010
151171,92127
151187,92008
151200,92119
151201,92115
151215,92027
151247,92106
151249,92107
151257,92115
151267,92067
151293,92054
151295,92104
151360,92105
151361,92120
151385,92020
151401,92014
151418,92037
151419,92020
151431,92130
151450,92113
151476,92054
151492,91942
151503,92116
151509,91950
151528,92037
151535,92131
151537,92115
151566,91950
151572,91914
151588,92123
151632,91911
151652,92078
151657,92126
151665,92101
151666,92029
151670,92054
151688,92037
151690,92029
151699,92128
151701,92027
151705,92025
151733,91911
151793,92115
151804,92081
151821,92120
151840,92037
151845,92129
151877,92126
151912,92078
151914,92024
151933,92101
151939,92037
151943,92111
151945,92109
151957,92122
151972,91945
151974,92120
151980,92110
151982,91950
151991,92008
151992,92126
151997,92020
152008,91911
152023,92103
152029,92126
152041,92024
152043,92024
152065,91950
152080,92101
152096,91910
152118,92129
152119,91942
152132,92102
152133,92078
152140,92129
152159,92113
152179,92020
152199,91945
152201,92113
152222,92071
152227,91942
152228,91942
152232,92116
152244,92103
152250,92109
152251,91911
152259,92064
152262,92081
152267,92123
152281,91942
152307,92101
152345,92120
152358,92056
152378,92122
152405,92122
152415,92121
152433,92109
152451,92025
152461,92081
152472,92009
152474,92025
152485,92064
152496,92130
152544,92123
152562,92011
152571,92064
152591,92126
152607,92110
152608,92008
152663,92173
152681,92103
152707,91950
152709,92008
152729,92056
152731,92056
152746,92120
152768,92103
152786,92071
152787,92121
152814,91977
152818,91910
152833,92078
152837,92102
152853,92131
152857,91977
152884,92107
152885,92081
152889,92123
152894,92104
152932,92126
152936,92115
152985,92111
152993,92130
152995,92025
153026,92154
153058,92011
153067,92117
153077,92037
153094,92173
153120,92108
153132,92121
153154,92110
153161,92071
153213,92108
153229,92081
153232,91911
153236,92101
153237,92025
153254,92106
153257,92037
153266,92117
153267,91910
153270,92078
153283,92054
153286,92101
153303,92008
153306,92037
153316,92130
153318,92130
153320,92101
153375,92109
153382,92101
153409,92122
153415,92103
153422,92154
153431,92116
153456,91945
153459,92101
153464,92104
153474,92014
153479,92101
153500,92121
153505,92102
153509,92101
153520,92106
153534,91942
153552,92131
153575,92111
153576,92117
153592,92107
153601,92129
153603,92121
153630,92117
153631,92113
153638,92101
153647,92020
153660,92071
153675,92078
153692,92111
153711,92123
153715,92071
153724,92071
153732,92109
153755,92054
153769,92101
153772,92111
153786,92008
153794,92115
153883,92071
153886,91910
153895,92103
153896,92104
153913,92054
153930,92075
153941,92071
153947,92108
153954,92121
153958,92009
153964,92128
153968,92009
153978,92101
153986,92110
154001,92054
154002,92101
154003,92120
154007,92126
154039,91910
154044,92025
154051,92081
154059,92011
154067,92109
154071,92129
154112,92108
154114,92117
154126,92054
154129,92130
154137,92118
154141,91911
154145,92024
154156,91945
154158,92009
154172,92078
154175,92024
154221,92127
154277,91910
154318,91950
154321,92020
154341,92130
154343,92120
154362,92027
154374,92121
154381,92101
154386,92106
154400,92126
154415,92020
154421,92126
154430,92103
154434,92110
154439,92109
154440,91911
154459,91942
154461,92025
154531,92024
154537,92108
154592,92054
154614,92109
154618,92071
154629,92064
154659,91942
154710,91942
154726,92054
154733,92110
154749,92105
154755,92101
154758,91932
154763,91942
154764,91911
154768,92111
154772,92110
154783,92020
154790,92101
154807,92101
154813,92128
154829,92106
154861,91910
154865,92065
154882,92056
154885,92101
154907,92064
154923,92101
154926,91911
154933,92026
154949,92081
154962,92117
154970,92111
154984,92109
155047,92117
155055,92020
155069,92130
155070,92026
155071,92025
155078,92103
155080,91977
155083,92027
155094,92109
155116,92029
155126,91942
155128,92009
155135,92009
155162,92101
155163,92154
155189,92154
155209,92009
155244,92064
155292,92029
155309,92119
155310,92108
155311,91942
155322,91942
155327,92120
155347,92101
155355,91950
155389,92101
155396,92064
155411,91911
155413,92064
155423,92025
155450,92102
155462,92126
155466,92127
155501,92064
155508,92025
155519,92009
155565,92110
155608,91950
155641,92139
155675,92120
155687,91913
155694,92103
155725,91910
155747,92025
155752,91910
155765,91910
155776,92111
155777,91910
155795,92124
155810,92101
155853,92118
155879,92078
155881,92024
155902,92010
155904,92029
155934,92103
155964,92154
155971,92008
155986,92111
156004,91945
156020,92129
156028,92029
156039,92008
156064,92101
156092,92110
156130,92173
156143,92111
156152,91932
156156,92107
156157,91950
156179,92025
156180,92154
156182,92120
156183,92115
156203,92131
156213,91910
156227,92020
156236,92120
156250,92026
156256,91914
156264,92109
156294,92107
156297,92037
156299,92024
156305,92037
156310,92126
156319,92056
156344,92037
156357,92029
156375,92011
156376,91942
156378,92101
156380,92111
156395,92054
156402,91950
156440,92123
156449,91910
156458,91914
156479,92064
156491,92111
156504,92054
156505,92119
156512,92127
156530,92113
156541,92129
156557,92127
156570,92121
156578,91902
156583,92123
156594,92115
156597,92106
156613,91910
156637,92123
156682,92121
156703,92029
156707,92111
156717,92109
156759,91942
156781,92108
156798,92108
156805,92065
156816,92101
156833,92037
156837,92104
156846,92064
156856,92009
156874,92101
156887,92115
156906,92065
156917,92118
156929,92027
156952,92121
156977,92075
156979,91942
156985,92118
156994,92081
156999,92101
157002,92075
157042,92102
157044,92105
157047,92123
157050,91942
157061,92025
157063,92109
157072,92108
157077,92078
157096,92109
157120,92071
157130,92009
157156,92120
157169,92011
157181,92029
157183,91942
157184,91950
157190,91902
157214,91945
157217,92118
157238,92101
157243,91915
157246,92020
157262,92037
157288,91932
157314,91945
157349,92102
157356,92127
157368,92108
157378,91911
157390,92064
157405,92024
157409,92078
157418,92115
157436,92101
157441,92121
157443,92078
157444,92075
157445,92111
157447,92120
157467,92128
157496,92029
157508,92154
157509,92118
157526,92104
157540,92103
157546,91950
157554,92064
157579,91911
157582,92101
157585,92065
157590,92065
157591,91945
157607,92025
157608,92008
157610,92126
157632,92121
157635,92126
157639,92075
157655,92154
157663,92009
157674,91950
157679,92113
157690,92111
157711,91942
157733,92104
157738,92131
157765,92101
157770,92126
157779,91945
157802,92014
157803,92108
157817,91950
157852,92101
157862,92173
157863,92121
157869,92114
157880,92111
157894,92108
157897,91942
157916,92037
157950,92071
157951,92024
157955,91942
157960,91942
157964,92108
157972,92064
157981,91977
157989,92154
158000,92054
158006,91950
158051,92054
158103,92111
158117,91911
158122,92111
158128,92009
158136,92037
158140,92131
158202,92025
158230,92110
158235,92056
158252,92123
158257,92109
158258,92025
158293,92108
158316,92122
158325,92054
158356,92054
158364,92105
158381,92118
158382,92109
158395,91942
158415,92110
158423,91942
158450,92103
158454,92106
158463,92109
158469,91950
158515,92078
158541,92110
158544,92111
158548,91911
158551,92025
158553,92123
158568,92108
158570,92109
158576,92029
158578,92037
158599,92110
158602,92107
158610,91911
158618,92123
158620,92101
158627,92173
158629,92109
158630,92064
158638,92054
158640,92024
158654,92108
158665,92101
158668,91950
158707,92020
158739,91942
158786,92130
158791,92131
158795,92114
158812,92120
158821,92130
158826,92078
158845,91950
158848,92108
158859,91911
158898,92123
158913,91945
158916,92054
158928,92123
158932,91950
158944,92064
158952,92114
158969,92115
158971,92071
158974,92102
158987,92111
158988,92081
158996,92024
159018,92078
159023,92064
159058,92104
159059,92103
159075,92008
159079,92117
159126,92126
159127,92027
159167,92113
159170,91932
159194,91950
159205,92056
159221,91942
159232,92024
159238,92101
159247,92020
159277,92111
159349,92111
159373,92020
159390,92109
159412,92123
159429,92037
159431,92117
159435,92117
159453,92124
159460,92008
159462,92026
159463,92101
159464,92081
159465,92025
159473,92101
159476,92064
159490,92115
159500,92111
159529,91945
159537,92020
159562,92120
159576,92101
